Paper ID,Paper Name,City,State,Website URL,Phone,Mailing Address,County,Chain Owner,CMS Platform,CMS Vendor,Has PDF Edition?,PDF-Only?,Paywall?,Free Public Notices?,Mobile Responsive?,Audit Sources,Audit Notes,Latest Audit Timestamp,Extra Data
4947,Sussex-Surry Dispatch,Waverly,VA,http://www.thesussexsurrydispatch.com/,,,Sussex,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/ssd/edition_ed4ffc51-8446-5aa7-a6d8-bc16f9d6930b.html | Homepage contains article-style link(s): /news, /news/local/, /news/national/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:11:10.387175,"{""Notes"": ""Independent regional weekly serving Sussex and Surry counties."", ""Chain/Owner"": ""Independent (The Sussex-Surry Dispatch Inc.)"", ""Publication Frequency"": ""Weekly""}"
4948,SWVAsun,Wytheville,VA,https://swvasun.com/,,,Wythe,Independent,Manual Review,Manual Review,No,No,Yes,No,Yes,Homepage+Sitemap,Homepage contains paywall keywords | No notices found | Viewport meta tag present,2025-12-12T12:11:13.667676,"{""Notes"": ""Independent digital and print weekly launched post-2020; covers Wythe, Carroll, and Grayson counties."", ""Chain/Owner"": ""Independent (SWVA Sun LLC)"", ""Publication Frequency"": ""Weekly""}"
4949,"Tidewater News, The",Franklin,VA,https://www.thetidewaternews.com/,,,Franklin City,Independent,PubGenAI,PubGenAI,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://digital.thetidewaternews.com/ | Homepage contains article-style link(s): /sections/news, /sections/sports, /sections/opinion | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | RSS feed contains paywall hints | Homepage contains public notice keywords | Sitemap contains notice-related URLs | RSS feed contains notice keywords | Viewport meta tag present | Detected vendor indicators (PubGenAI): pubgen.ai, pubgen",2025-12-12T12:11:30.691249,"{""Notes"": ""Community paper serving Franklin, Southampton, and Isle of Wight counties; part of Boone group."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Twice Weekly""}"
4950,Tidewater Review,West Point,VA,http://www.dailypress.com/tidewater-review/,,,King William,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635, https://enewspaper.dailypress.com/html5/desktop/production/default.aspx?&edid=95a32e55-8179-4adb-bd71-76516f7cb584, https://enewspaper.vagazette.com/ | Homepage contains article-style link(s): http://www.accuweather.com/en/us/newport-news-va/23607/current-weather/9784_pc?lang=en-us&partner=tribune_2, /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635, https://www.dailypress.com/news/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:11:35.006672,"{""Notes"": ""Published by *Daily Press* under Lee Enterprises; serves the Middle Peninsula."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4951,"Vinton Messenger, The",Vinton,VA,https://www.vintonmessenger.com/,,,Roanoke,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://vintonmessenger.com/category/vinton-eedition/, https://vintonmessenger.com/category/vinton-eedition/special-publications/, https://vintonmessenger.com/unclaimed-property-west-region-e-edition/ | Homepage contains article-style link(s): https://mountainmedianews.com, https://mountainmedianews.com/mm/virginia-media-inc/, https://mountainmedianews.com/mm/national/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:11:49.269828,"{""Notes"": ""Operated by Mountain Media alongside *Salem Times-Register* and *Fincastle Herald*."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4952,"Virginia Gazette, The",Williamsburg,VA,http://www.vagazette.com/,,,James City,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635, https://enewspaper.dailypress.com/html5/desktop/production/default.aspx?&edid=95a32e55-8179-4adb-bd71-76516f7cb584, https://enewspaper.dailypress.com/shortcode/DAI635 | Homepage contains article-style link(s): http://www.accuweather.com/en/us/newport-news-va/23607/current-weather/9784_pc?lang=en-us&partner=tribune_2, /util-clean-cookies/?callbackURL=https://enewspaper.dailypress.com/shortcode/DAI635, https://www.dailypress.com/news/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:12:09.334721,"{""Notes"": ""Historic paper (founded 1736) under Lee Enterprises, formerly Tribune Publishing."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Twice Weekly""}"
4953,Virginia Mercury,Richmond,VA,https://www.virginiamercury.com/,,,Richmond City,Independent,WordPress,ePublishing,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): /news, https://virginiamercury.com/category/governmentpolitics/, https://statesnewsroom.com | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Detected vendor indicators (ePublishing): epublishing",2025-12-12T12:12:23.642514,"{""Notes"": ""Nonprofit statewide newsroom focused on politics and policy; part of the States Newsroom network."", ""Chain/Owner"": ""States Newsroom (Nonprofit)"", ""Publication Frequency"": ""Daily (digital)""}"
4954,"Virginia Mountaineer, The",Grundy,VA,https://www.virginiamountaineer.com/,,,Buchanan,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/the-virginia-mountaineer/edition_e8cf96e9-4db6-549c-9c43-7f919246ebed.html | Homepage contains article-style link(s): /news, /opinion, /sports | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:12:28.587894,"{""Notes"": ""Independent family-owned newspaper serving Buchanan County."", ""Chain/Owner"": ""Independent (Mountaineer Publishing Co.)"", ""Publication Frequency"": ""Weekly""}"
4955,Virginia Scope Media,Chesterfield,VA,https://www.virginiascope.com/,,,Chesterfield,Independent,WordPress,ePublishing,Yes,No,No,No,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://www.virginiascope.com/reposting-guidelines/ | Homepage contains article-style link(s): https://www.virginiascope.com/newsletter/, https://www.virginiascope.com/category/politics/, https://www.virginiascope.com/2025/11/ | Homepage contains article-style content | RSS present (indicates article content) | No paywall signals found | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Detected vendor indicators (ePublishing): epublishing",2025-12-12T12:12:54.151064,"{""Notes"": ""Independent digital political news outlet founded by journalist Brandon Jarvis."", ""Chain/Owner"": ""Independent (Brandon Jarvis Media)"", ""Publication Frequency"": ""Digital Daily""}"
4956,Virginia Tech School of Communication,Blacksburg,VA,https://liberalarts.vt.edu/departments-and-schools/school-of-communication.html,,,Montgomery,Independent,Manual Review,Manual Review,Yes,No,No,Yes,Yes,Homepage+RSS+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): https://shop.hokiesports.com/va-tech-hokies/hokie-gear/t-91478717+c-2389279856+z-8-2624068228?_s=bm-vt_edu_top_nav&utm_source=vt_edu&utm_medium=referral, https://liberalarts.vt.edu/departments-and-schools/department-of-history.html, https://liberalarts.vt.edu/news.html | Homepage contains article-style content | RSS present but contains no entries | No paywall signals found | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present",2025-12-12T12:13:05.801240,"{""Notes"": ""University department housing *Collegiate Times* and broadcast training programs."", ""Chain/Owner"": ""Virginia Tech University"", ""Publication Frequency"": ""Academic N/A""}"
4957,Virginian Leader,Pearisburg,VA,https://www.virginianleader.com/,,,Giles,Independent,WordPress,Websites For Newspapers,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0 | Homepage contains article-style link(s): https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0, https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0&view=subscribe, https://2175.newstogo.us/editionviewer/default.aspx?Publication=51bdb563-37c2-4ec8-bd51-d77d4727fbf0&view=archives | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wp-json | Detected vendor indicators (Websites For Newspapers): websitesfornewspapers",2025-12-12T12:12:38.520444,"{""Notes"": ""Independent community paper serving Giles County and the New River Valley."", ""Chain/Owner"": ""Independent (Giles County Publishing)"", ""Publication Frequency"": ""Weekly""}"
4958,Virginian Review,Clifton Forge,VA,https://virginianreview.com/,,,Alleghany,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://virginianreview.com/edition/?issue=vr-dec-10-2025 | Homepage contains article-style link(s): https://www.facebook.com/virginiannews, https://twitter.com/virginiansports, https://virginianreview.com/category/local-news/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:12:50.536860,"{""Notes"": ""Local independent paper serving Alleghany Highlands and Clifton Forge area."", ""Chain/Owner"": ""Independent (Virginian Review Media LLC)"", ""Publication Frequency"": ""Tri-Weekly""}"
4959,"Virginian-Pilot, The",Norfolk,VA,https://pilotonline.com/,,,Norfolk City,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /util-clean-cookies/?callbackURL=https://digitaledition.pilotonline.com/shortcode/THE864, http://pilotonline.com/epilot, https://enewspaper.vagazette.com/ | Homepage contains article-style link(s): https://www.pilotonline.com/news/, https://www.pilotonline.com/news/education/, https://www.pilotonline.com/news/health/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:12:43.736021,"{""Notes"": ""Major Hampton Roads daily formerly of Tribune Publishing; flagship under Lee Enterprises."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4960,"Voice, The",Virginia Beach,VA,,,,Virginia Beach City,,,,,,,,,,,2025-12-12T12:13:05.924147,"{""Notes"": ""Community and culture publication for African American readership in Hampton Roads."", ""Chain/Owner"": ""Independent (The Voice News Network)"", ""Publication Frequency"": ""Monthly""}"
4961,"Warren County Report, The",Front Royal,VA,https://wcrnews.wordpress.com/,,,Warren,Independent,WordPress,Manual Review,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://wfcreport.com/2025/12/11/read-the-late-december-2025-warren-frederick-county-report-newspaper-free/, https://wfcreport.com/author/wcrnews/, https://wfcreport.com/2025/11/29/read-the-early-december-2025-warren-frederick-county-report-newspaper-free/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:13:11.242330,"{""Notes"": ""Community news publication under Rappahannock Media ownership."", ""Chain/Owner"": ""Independent (Rappahannock Media LLC)"", ""Publication Frequency"": ""Biweekly""}"
4962,Washington Business Journal,Arlington,VA,https://www.bizjournals.com/washington/,,,Arlington,Independent,Manual Review,Manual Review,Yes,No,Yes,No,Yes,Homepage,"Homepage contains e-edition style link(s): https://www.bizjournals.com/washington/digital-edition?issue_id=44329 | Homepage contains article-style link(s): /washington, https://www.bizjournals.com/washington/news/feature/ceo-of-the-year/2025, https://www.bizjournals.com/washington/news | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Used AMP fallback (?output=amp) to fetch homepage",2025-12-12T12:14:15.089246,"{""Notes"": ""Business-focused journal covering the D.C. metro region."", ""Chain/Owner"": ""American City Business Journals (Advance Publications)"", ""Publication Frequency"": ""Weekly""}"
4963,"Washington Post, The",Washington,VA,https://www.washingtonpost.com/,,,Arlington (Metro coverage),,,,,,,,,,,,"{""Notes"": ""National paper headquartered in D.C. with major Virginia newsroom operations."", ""Chain/Owner"": ""Amazon / Nash Holdings (Jeff Bezos)"", ""Publication Frequency"": ""Daily""}"
4964,"Washington Times, The",Washington,VA,https://www.washingtontimes.com/,,,Fairfax (Metro coverage),Independent,Tecnavia,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://washingtontimes-dc.newsmemory.com/ | Homepage contains article-style link(s): /, /newsletter-signup/?subscribe-button-header, https://washingtontimes-dc.newsmemory.com/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (Tecnavia): newsmemory",2025-12-12T12:14:45.635216,"{""Notes"": ""Conservative-leaning national and regional daily."", ""Chain/Owner"": ""Unification Church / News World Communications"", ""Publication Frequency"": ""Daily""}"
4965,"Weekly Ringer, The",Fredericksburg,VA,https://theweeklyringer.com/,,,Fredericksburg City,Independent,WordPress,Manual Review,No,No,No,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://theweeklyringer.com/category/news/, https://theweeklyringer.com/category/entertainment/, https://theweeklyringer.com/category/opinion/ | Homepage contains article-style content | RSS present (indicates article content) | No paywall signals found | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T12:14:51.068415,"{""Notes"": ""Student-run paper for University of Mary Washington."", ""Chain/Owner"": ""Independent (University of Mary Washington Student Media)"", ""Publication Frequency"": ""Weekly (academic)""}"
4966,Westmoreland News,Montross,VA,http://www.westmorelandnews.net/,,,Westmoreland,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://www.newsontheneck.com/electronic-edition/news-on-the-neck-e-editions-for-northern-neck-news/article_f6d89a80-4692-11ea-958b-77389681ec50.html | Homepage contains article-style link(s): https://www.newsontheneck.com/users/signup/?referer_url=https%3A%2F%2Fwww.newsontheneck.com%2F, https://www.newsontheneck.com/users/login/?referer_url=https%3A%2F%2Fwww.newsontheneck.com%2F, https://www.newsontheneck.com/users/admin/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-12T12:14:54.874786,"{""Notes"": ""Independent local paper serving the Northern Neck region."", ""Chain/Owner"": ""Independent (Tidewater News & Press Group)"", ""Publication Frequency"": ""Weekly""}"
4967,"Winchester Star, The",Winchester,VA,http://www.winchesterstar.com/,,,Frederick,Ogden,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Ogden+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition/beaming-with-pride/article_97615087-0994-5ef7-b9e2-d8c1ae8d6169.html, /eedition/blood-drive-honors-veterans/article_2995491a-1e4c-5819-8a83-b840ba153a19.html, /eedition/decked-out-for-halloween/article_2e1447fa-379e-570b-9ac3-e49569780b8c.html | Homepage contains article-style link(s): /news/, /news/winchester/, /news/frederick_county/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Ogden, not PDF-only | Chain heuristic: Ogden, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Ogden): ogden newspapers, ogdennews | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms | Homepage snapshot truncated to 500,000 characters",2025-12-12T12:15:00.415938,"{""Notes"": ""Long-established daily serving the Shenandoah Valley; owned by Ogden."", ""Chain/Owner"": ""Ogden Newspapers Inc."", ""Publication Frequency"": ""Daily""}"
4968,Wytheville Enterprise,Wytheville,VA,https://swvatoday.com/news/community/wytheville/,,,Wythe,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /eedition/wytheville/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/wytheville* | Homepage contains article-style link(s): https://swvatoday.com/news/community/wytheville/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=swvatoday.com#tracking-source=holiday_banner_2025, https://swvatoday.com/users/login/?referer_url=https%3A%2F%2Fswvatoday.com%2Fnews%2Fcommunity%2Fwytheville%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T12:15:14.303625,"{""Notes"": ""Part of Lee’s *SWVAToday* network of community newspapers."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
